Time,Exchange,ImbType,imbalance_quantity,paired_quantity,reference_price,clearing_price,closing_only_clearing_price,SSR_filling_price,condition_indicator,Bid,Ask
7/1/2026 8:10:37 AM,N,O,26248,5370,302.7,320,0,0,0,0,0
7/1/2026 8:10:58 AM,N,O,26228,5370,302.7,320,0,0,0,0,0
7/1/2026 8:11:08 AM,N,O,26275,5370,302.7,320,0,0,0,0,0
7/1/2026 8:11:09 AM,N,O,26276,5370,302.7,320,0,0,0,0,0
7/1/2026 8:11:10 AM,N,O,26170,5496,302.7,320,0,0,0,0,0
7/1/2026 8:11:12 AM,N,O,26175,5496,302.7,320,0,0,0,0,0
7/1/2026 8:11:13 AM,N,O,26196,5496,302.7,320,0,0,0,0,0
7/1/2026 8:11:14 AM,N,O,26304,5559,302.7,320,0,0,0,0,0
7/1/2026 8:11:15 AM,N,O,26407,5559,302.7,320,0,0,0,0,0
7/1/2026 8:11:16 AM,N,O,26468,5599,302.7,320,0,0,0,0,0
7/1/2026 8:11:17 AM,N,O,26665,5612,302.7,320,0,0,0,0,0
7/1/2026 8:11:19 AM,N,O,26708,5616,302.7,320,0,0,0,0,0
7/1/2026 8:11:20 AM,N,O,26715,5616,302.7,320,0,0,0,0,0
7/1/2026 8:11:21 AM,N,O,26729,5616,302.7,320,0,0,0,0,0
7/1/2026 8:11:22 AM,N,O,26657,5711,302.7,320,0,0,0,0,0
7/1/2026 8:11:23 AM,N,O,26789,5712,302.7,320,0,0,0,0,0
7/1/2026 8:11:24 AM,N,O,26845,5712,302.7,320,0,0,0,0,0
7/1/2026 8:11:25 AM,N,O,26897,5716,302.7,320,0,0,0,0,0
7/1/2026 8:11:26 AM,N,O,26987,5800,302.7,320,0,0,0,0,0
7/1/2026 8:11:27 AM,N,O,27288,5800,302.7,320,0,0,0,0,0
7/1/2026 8:11:28 AM,N,O,27301,5800,302.7,320,0,0,0,0,0
7/1/2026 8:11:29 AM,N,O,27346,5800,302.7,320,0,0,0,0,0
7/1/2026 8:11:30 AM,N,O,27399,5800,302.7,320,0,0,0,0,0
7/1/2026 8:11:31 AM,N,O,27401,5823,302.7,320,0,0,0,0,0
7/1/2026 8:11:32 AM,N,O,27429,5827,302.7,320,0,0,0,0,0
7/1/2026 8:11:33 AM,N,O,27794,5828,302.7,320,0,0,0,0,0
7/1/2026 8:11:34 AM,N,O,27830,5828,302.7,320,0,0,0,0,0
7/1/2026 8:11:35 AM,N,O,27957,5828,302.7,320,0,0,0,0,0
7/1/2026 8:11:36 AM,N,O,28100,5828,302.7,320,0,0,0,0,0
7/1/2026 8:11:37 AM,N,O,28418,5833,302.7,320,0,0,0,0,0
7/1/2026 8:11:38 AM,N,O,28683,5833,302.7,320,0,0,0,0,0
7/1/2026 8:11:39 AM,N,O,28714,5833,302.7,320,0,0,0,0,0
7/1/2026 8:11:40 AM,N,O,28734,5833,302.7,320,0,0,0,0,0
7/1/2026 8:11:41 AM,N,O,28774,5833,302.7,320,0,0,0,0,0
7/1/2026 8:11:42 AM,N,O,28832,5833,302.7,320,0,0,0,0,0
7/1/2026 8:11:43 AM,N,O,28990,5833,302.7,320,0,0,0,0,0
7/1/2026 8:11:44 AM,N,O,29073,5833,302.7,320,0,0,0,0,0
7/1/2026 8:11:45 AM,N,O,29123,5833,302.7,320,0,0,0,0,0
7/1/2026 8:11:46 AM,N,O,29299,5834,302.7,320,0,0,0,0,0
7/1/2026 8:11:47 AM,N,O,29314,5834,302.7,320,0,0,0,0,0
7/1/2026 8:11:48 AM,N,O,29351,5834,302.7,320,0,0,0,0,0
7/1/2026 8:11:51 AM,N,O,29364,5834,302.7,320,0,0,0,0,0
7/1/2026 8:12:07 AM,N,O,29365,5834,302.7,320,0,0,0,0,0
7/1/2026 8:12:08 AM,N,O,29368,5834,302.7,320,0,0,0,0,0
7/1/2026 8:12:25 AM,N,O,29370,5834,302.7,320,0,0,0,0,0
7/1/2026 8:12:27 AM,N,O,29369,5835,302.7,320,0,0,0,0,0
7/1/2026 8:12:34 AM,N,O,29399,5835,302.7,320,0,0,0,0,0
7/1/2026 8:12:47 AM,N,O,29397,5837,302.7,320,0,0,0,0,0
7/1/2026 8:12:48 AM,N,O,29350,5837,302.7,320,0,0,0,0,0
7/1/2026 8:12:51 AM,N,O,29357,5837,302.7,320,0,0,0,0,0
7/1/2026 8:12:54 AM,N,O,29362,5837,302.7,320,0,0,0,0,0
7/1/2026 8:13:05 AM,N,O,29364,5837,302.7,320,0,0,0,0,0
7/1/2026 8:13:11 AM,N,O,29365,5837,302.7,320,0,0,0,0,0
7/1/2026 8:13:15 AM,N,O,29359,5837,302.7,320,0,0,0,0,0
7/1/2026 8:13:22 AM,N,O,29364,5837,302.7,320,0,0,0,0,0
7/1/2026 8:13:38 AM,N,O,29339,5862,302.7,320,0,0,0,0,0
7/1/2026 8:13:47 AM,N,O,29351,5862,302.7,320,0,0,0,0,0
7/1/2026 8:14:00 AM,N,O,29354,5862,302.7,320,0,0,0,0,0
7/1/2026 8:14:02 AM,N,O,29357,5862,302.7,320,0,0,0,0,0
7/1/2026 8:14:25 AM,N,O,29337,5882,302.7,320,0,0,0,0,0
7/1/2026 8:14:31 AM,N,O,29662,5882,302.7,320,0,0,0,0,0
7/1/2026 8:14:38 AM,N,O,29661,5883,302.7,320,0,0,0,0,0
7/1/2026 8:14:40 AM,N,O,29745,5799,302.7,320,0,0,0,0,0
7/1/2026 8:14:51 AM,N,O,30227,5843,302.7,320,0,0,0,0,0
7/1/2026 8:14:52 AM,N,O,30239,5843,302.7,320,0,0,0,0,0
7/1/2026 8:14:53 AM,N,O,30355,5843,302.7,320,0,0,0,0,0
7/1/2026 8:14:55 AM,N,O,30359,5843,302.7,320,0,0,0,0,0
7/1/2026 8:14:56 AM,N,O,30379,5843,302.7,320,0,0,0,0,0
7/1/2026 8:15:01 AM,N,O,30430,5844,302.7,320,0,0,0,0,0
7/1/2026 8:15:02 AM,N,O,30982,5864,302.7,320,0,0,0,0,0
7/1/2026 8:15:03 AM,N,O,31097,5864,302.7,320,0,0,0,0,0
7/1/2026 8:15:04 AM,N,O,31306,5872,302.7,320,0,0,0,0,0
7/1/2026 8:15:05 AM,N,O,31822,5872,302.7,320,0,0,0,0,0
7/1/2026 8:15:06 AM,N,O,31824,5877,302.7,320,0,0,0,0,0
7/1/2026 8:15:07 AM,N,O,31807,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:08 AM,N,O,31973,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:09 AM,N,O,31996,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:11 AM,N,O,32048,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:12 AM,N,O,32127,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:13 AM,N,O,32335,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:16 AM,N,O,32350,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:18 AM,N,O,32353,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:19 AM,N,O,32553,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:21 AM,N,O,32668,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:22 AM,N,O,32671,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:24 AM,N,O,32672,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:27 AM,N,O,32692,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:29 AM,N,O,32704,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:31 AM,N,O,32707,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:32 AM,N,O,32717,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:33 AM,N,O,32997,5927,302.7,320,0,0,0,0,0
7/1/2026 8:15:47 AM,N,O,32996,5928,302.7,320,0,0,0,0,0
7/1/2026 8:16:00 AM,N,O,32993,5931,302.7,320,0,0,0,0,0
7/1/2026 8:16:12 AM,N,O,33007,5931,302.7,320,0,0,0,0,0
7/1/2026 8:16:19 AM,N,O,32987,5951,302.7,320,0,0,0,0,0
7/1/2026 8:16:24 AM,N,O,32986,5952,302.7,320,0,0,0,0,0
7/1/2026 8:16:28 AM,N,O,32985,5953,302.7,320,0,0,0,0,0
7/1/2026 8:16:30 AM,N,O,33085,5953,302.7,320,0,0,0,0,0
7/1/2026 8:16:31 AM,N,O,33087,5953,302.7,320,0,0,0,0,0
7/1/2026 8:16:48 AM,N,O,33125,5953,302.7,320,0,0,0,0,0
7/1/2026 8:16:55 AM,N,O,33107,5953,302.7,320,0,0,0,0,0
7/1/2026 8:17:07 AM,N,O,33109,5953,302.7,320,0,0,0,0,0
7/1/2026 8:17:13 AM,N,O,33113,5953,302.7,320,0,0,0,0,0
7/1/2026 8:17:26 AM,N,O,33114,5953,302.7,320,0,0,0,0,0
7/1/2026 8:17:34 AM,N,O,33115,5953,302.7,320,0,0,0,0,0
7/1/2026 8:17:36 AM,N,O,33138,5953,302.7,320,0,0,0,0,0
7/1/2026 8:17:39 AM,N,O,33163,5953,302.7,320,0,0,0,0,0
7/1/2026 8:17:49 AM,N,O,33164,5953,302.7,320,0,0,0,0,0
7/1/2026 8:17:50 AM,N,O,33165,5953,302.7,320,0,0,0,0,0
7/1/2026 8:17:56 AM,N,O,33167,5953,302.7,320,0,0,0,0,0
7/1/2026 8:18:16 AM,N,O,33170,5953,302.7,320,0,0,0,0,0
7/1/2026 8:18:22 AM,N,O,33172,5953,302.7,320,0,0,0,0,0
7/1/2026 8:18:31 AM,N,O,33152,5953,302.7,320,0,0,0,0,0
7/1/2026 8:18:38 AM,N,O,33153,5953,302.7,320,0,0,0,0,0
7/1/2026 8:18:49 AM,N,O,33169,5953,302.7,320,0,0,0,0,0
7/1/2026 8:18:51 AM,N,O,33178,5953,302.7,320,0,0,0,0,0
7/1/2026 8:19:14 AM,N,O,33189,5953,302.7,320,0,0,0,0,0
7/1/2026 8:19:38 AM,N,O,33179,5953,302.7,320,0,0,0,0,0
7/1/2026 8:19:51 AM,N,O,33180,5953,302.7,320,0,0,0,0,0
7/1/2026 8:19:58 AM,N,O,33235,5953,302.7,320,0,0,0,0,0
7/1/2026 8:20:01 AM,N,O,33237,5953,302.7,320,0,0,0,0,0
7/1/2026 8:20:03 AM,N,O,33237,5954,302.7,320,0,0,0,0,0
7/1/2026 8:20:05 AM,N,O,33236,5955,302.7,320,0,0,0,0,0
7/1/2026 8:20:06 AM,N,O,33237,5955,302.7,320,0,0,0,0,0
7/1/2026 8:20:07 AM,N,O,33238,5955,302.7,320,0,0,0,0,0
7/1/2026 8:20:09 AM,N,O,33241,5955,302.7,320,0,0,0,0,0
7/1/2026 8:20:10 AM,N,O,33242,5955,302.7,320,0,0,0,0,0
7/1/2026 8:20:11 AM,N,O,33244,5955,302.7,320,0,0,0,0,0
7/1/2026 8:20:13 AM,N,O,33245,5955,302.7,320,0,0,0,0,0
7/1/2026 8:20:14 AM,N,O,33244,5956,302.7,320,0,0,0,0,0
7/1/2026 8:20:15 AM,N,O,33245,5956,302.7,320,0,0,0,0,0
7/1/2026 8:20:17 AM,N,O,33244,5957,302.7,320,0,0,0,0,0
7/1/2026 8:20:18 AM,N,O,33294,5957,302.7,320,0,0,0,0,0
7/1/2026 8:20:19 AM,N,O,33295,5957,302.7,320,0,0,0,0,0
7/1/2026 8:20:20 AM,N,O,33294,5958,302.7,320,0,0,0,0,0
7/1/2026 8:20:22 AM,N,O,33295,5958,302.7,320,0,0,0,0,0
7/1/2026 8:20:23 AM,N,O,33296,5958,302.7,320,0,0,0,0,0
7/1/2026 8:20:24 AM,N,O,33297,5958,302.7,320,0,0,0,0,0
7/1/2026 8:20:25 AM,N,O,33305,5958,302.7,320,0,0,0,0,0
7/1/2026 8:20:26 AM,N,O,33306,5958,302.7,320,0,0,0,0,0
7/1/2026 8:20:31 AM,N,O,33306,5959,302.7,320,0,0,0,0,0
7/1/2026 8:20:32 AM,N,O,33321,5959,302.7,320,0,0,0,0,0
7/1/2026 8:20:33 AM,N,O,33322,5959,302.7,320,0,0,0,0,0
7/1/2026 8:20:37 AM,N,O,33324,5960,302.7,320,0,0,0,0,0
7/1/2026 8:20:43 AM,N,O,33325,5961,302.7,320,0,0,0,0,0
7/1/2026 8:20:45 AM,N,O,33326,5961,302.7,320,0,0,0,0,0
7/1/2026 8:20:46 AM,N,O,33319,5968,302.7,320,0,0,0,0,0
7/1/2026 8:20:47 AM,N,O,33320,5968,302.7,320,0,0,0,0,0
7/1/2026 8:20:49 AM,N,O,33320,5970,302.7,320,0,0,0,0,0
7/1/2026 8:20:50 AM,N,O,33321,5970,302.7,320,0,0,0,0,0
7/1/2026 8:20:51 AM,N,O,33721,5970,302.7,320,0,0,0,0,0
7/1/2026 8:20:52 AM,N,O,33726,5971,302.7,320,0,0,0,0,0
7/1/2026 8:20:53 AM,N,O,33727,5971,302.7,320,0,0,0,0,0
7/1/2026 8:20:56 AM,N,O,33728,5971,302.7,320,0,0,0,0,0
7/1/2026 8:20:59 AM,N,O,33728,5972,302.7,320,0,0,0,0,0
7/1/2026 8:21:01 AM,N,O,33785,5972,302.7,320,0,0,0,0,0
7/1/2026 8:21:02 AM,N,O,33782,5975,302.7,320,0,0,0,0,0
7/1/2026 8:21:03 AM,N,O,33783,5975,302.7,320,0,0,0,0,0
7/1/2026 8:21:04 AM,N,O,33782,5976,302.7,320,0,0,0,0,0
7/1/2026 8:21:05 AM,N,O,33783,5976,302.7,320,0,0,0,0,0
7/1/2026 8:21:06 AM,N,O,33784,5976,302.7,320,0,0,0,0,0
7/1/2026 8:21:08 AM,N,O,33785,5976,302.7,320,0,0,0,0,0
7/1/2026 8:21:10 AM,N,O,33786,5976,302.7,320,0,0,0,0,0
7/1/2026 8:21:11 AM,N,O,33785,5977,302.7,320,0,0,0,0,0
7/1/2026 8:21:15 AM,N,O,33786,5977,302.7,320,0,0,0,0,0
7/1/2026 8:21:16 AM,N,O,33788,5977,302.7,320,0,0,0,0,0
7/1/2026 8:21:17 AM,N,O,33789,5977,302.7,320,0,0,0,0,0
7/1/2026 8:21:18 AM,N,O,33788,5978,302.7,320,0,0,0,0,0
7/1/2026 8:21:19 AM,N,O,33787,5979,302.7,320,0,0,0,0,0
7/1/2026 8:21:20 AM,N,O,33788,5979,302.7,320,0,0,0,0,0
7/1/2026 8:21:21 AM,N,O,33789,5979,302.7,320,0,0,0,0,0
7/1/2026 8:21:22 AM,N,O,33788,5980,302.7,320,0,0,0,0,0
7/1/2026 8:21:23 AM,N,O,33788,5981,302.7,320,0,0,0,0,0
7/1/2026 8:21:24 AM,N,O,33789,5981,302.7,320,0,0,0,0,0
7/1/2026 8:21:25 AM,N,O,33791,5981,302.7,320,0,0,0,0,0
7/1/2026 8:21:26 AM,N,O,33792,5981,302.7,320,0,0,0,0,0
7/1/2026 8:21:27 AM,N,O,33768,6005,302.7,320,0,0,0,0,0
7/1/2026 8:21:29 AM,N,O,33771,6005,302.7,320,0,0,0,0,0
7/1/2026 8:21:31 AM,N,O,33775,6005,302.7,320,0,0,0,0,0
7/1/2026 8:21:32 AM,N,O,33774,6006,302.7,320,0,0,0,0,0
7/1/2026 8:21:35 AM,N,O,33775,6006,302.7,320,0,0,0,0,0
7/1/2026 8:21:37 AM,N,O,33775,6007,302.7,320,0,0,0,0,0
7/1/2026 8:21:38 AM,N,O,33777,6007,302.7,320,0,0,0,0,0
7/1/2026 8:21:42 AM,N,O,33776,6008,302.7,320,0,0,0,0,0
7/1/2026 8:21:44 AM,N,O,33775,6009,302.7,320,0,0,0,0,0
7/1/2026 8:21:45 AM,N,O,33776,6009,302.7,320,0,0,0,0,0
7/1/2026 8:21:47 AM,N,O,33775,6010,302.7,320,0,0,0,0,0
7/1/2026 8:21:50 AM,N,O,33776,6010,302.7,320,0,0,0,0,0
7/1/2026 8:21:51 AM,N,O,33777,6010,302.7,320,0,0,0,0,0
7/1/2026 8:21:53 AM,N,O,33778,6010,302.7,320,0,0,0,0,0
7/1/2026 8:21:55 AM,N,O,33778,6011,302.7,320,0,0,0,0,0
7/1/2026 8:21:59 AM,N,O,33780,6011,302.7,320,0,0,0,0,0
7/1/2026 8:22:01 AM,N,O,33807,6011,302.7,320,0,0,0,0,0
7/1/2026 8:22:03 AM,N,O,33806,6012,302.7,320,0,0,0,0,0
7/1/2026 8:22:05 AM,N,O,33807,6012,302.7,320,0,0,0,0,0
7/1/2026 8:22:07 AM,N,O,33802,6020,302.7,320,0,0,0,0,0
7/1/2026 8:22:11 AM,N,O,33803,6020,302.7,320,0,0,0,0,0
7/1/2026 8:22:12 AM,N,O,33828,6021,302.7,320,0,0,0,0,0
7/1/2026 8:22:17 AM,N,O,33829,6021,302.7,320,0,0,0,0,0
7/1/2026 8:22:18 AM,N,O,33829,6022,302.7,320,0,0,0,0,0
7/1/2026 8:22:20 AM,N,O,33830,6022,302.7,320,0,0,0,0,0
7/1/2026 8:22:22 AM,N,O,33831,6022,302.7,320,0,0,0,0,0
7/1/2026 8:22:23 AM,N,O,33829,6024,302.7,320,0,0,0,0,0
7/1/2026 8:22:24 AM,N,O,33827,6027,302.7,320,0,0,0,0,0
7/1/2026 8:22:27 AM,N,O,33828,6027,302.7,320,0,0,0,0,0
7/1/2026 8:22:28 AM,N,O,33830,6027,302.7,320,0,0,0,0,0
7/1/2026 8:22:30 AM,N,O,33831,6027,302.7,320,0,0,0,0,0
7/1/2026 8:22:31 AM,N,O,33832,6027,302.7,320,0,0,0,0,0
7/1/2026 8:22:33 AM,N,O,33834,6027,302.7,320,0,0,0,0,0
7/1/2026 8:22:34 AM,N,O,33844,6027,302.7,320,0,0,0,0,0
7/1/2026 8:22:37 AM,N,O,33846,6027,302.7,320,0,0,0,0,0
7/1/2026 8:22:38 AM,N,O,33844,6029,302.7,320,0,0,0,0,0
7/1/2026 8:22:40 AM,N,O,33845,6029,302.7,320,0,0,0,0,0
7/1/2026 8:22:45 AM,N,O,33846,6029,302.7,320,0,0,0,0,0
7/1/2026 8:22:48 AM,N,O,33848,6029,302.7,320,0,0,0,0,0
7/1/2026 8:22:49 AM,N,O,33849,6029,302.7,320,0,0,0,0,0
7/1/2026 8:22:50 AM,N,O,33850,6029,302.7,320,0,0,0,0,0
7/1/2026 8:22:52 AM,N,O,33842,6037,302.7,320,0,0,0,0,0
7/1/2026 8:22:55 AM,N,O,33844,6037,302.7,320,0,0,0,0,0
7/1/2026 8:22:57 AM,N,O,33849,6037,302.7,320,0,0,0,0,0
7/1/2026 8:22:58 AM,N,O,33888,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:01 AM,N,O,33889,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:03 AM,N,O,33890,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:04 AM,N,O,33911,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:05 AM,N,O,33914,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:07 AM,N,O,33916,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:09 AM,N,O,33917,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:13 AM,N,O,33918,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:14 AM,N,O,33920,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:15 AM,N,O,33921,6038,302.7,320,0,0,0,0,0
7/1/2026 8:23:22 AM,N,O,33920,6039,302.7,320,0,0,0,0,0
7/1/2026 8:23:23 AM,N,O,33922,6039,302.7,320,0,0,0,0,0
7/1/2026 8:23:25 AM,N,O,33923,6039,302.7,320,0,0,0,0,0
7/1/2026 8:23:28 AM,N,O,33924,6039,302.7,320,0,0,0,0,0
7/1/2026 8:23:29 AM,N,O,33921,6042,302.7,320,0,0,0,0,0
7/1/2026 8:23:30 AM,N,O,33923,6042,302.7,320,0,0,0,0,0
7/1/2026 8:23:31 AM,N,O,33922,6043,302.7,320,0,0,0,0,0
7/1/2026 8:23:33 AM,N,O,33923,6043,302.7,320,0,0,0,0,0
7/1/2026 8:23:34 AM,N,O,33925,6043,302.7,320,0,0,0,0,0
7/1/2026 8:23:35 AM,N,O,33926,6043,302.7,320,0,0,0,0,0
7/1/2026 8:23:38 AM,N,O,33881,6089,302.7,320,0,0,0,0,0
7/1/2026 8:23:39 AM,N,O,33901,6090,302.7,320,0,0,0,0,0
7/1/2026 8:23:42 AM,N,O,33899,6092,302.7,320,0,0,0,0,0
7/1/2026 8:23:43 AM,N,O,33880,6111,302.7,320,0,0,0,0,0
7/1/2026 8:23:44 AM,N,O,33882,6111,302.7,320,0,0,0,0,0
7/1/2026 8:23:45 AM,N,O,33883,6111,302.7,320,0,0,0,0,0
7/1/2026 8:23:46 AM,N,O,33884,6111,302.7,320,0,0,0,0,0
7/1/2026 8:23:49 AM,N,O,33889,6111,302.7,320,0,0,0,0,0
7/1/2026 8:23:50 AM,N,O,33891,6111,302.7,320,0,0,0,0,0
7/1/2026 8:23:51 AM,N,O,33892,6111,302.7,320,0,0,0,0,0
7/1/2026 8:23:52 AM,N,O,33893,6111,302.7,320,0,0,0,0,0
7/1/2026 8:23:54 AM,N,O,33895,6111,302.7,320,0,0,0,0,0
7/1/2026 8:23:55 AM,N,O,33891,6115,302.7,320,0,0,0,0,0
7/1/2026 8:23:57 AM,N,O,33892,6115,302.7,320,0,0,0,0,0
7/1/2026 8:23:58 AM,N,O,33889,6119,302.7,320,0,0,0,0,0
7/1/2026 8:24:02 AM,N,O,33890,6119,302.7,320,0,0,0,0,0
7/1/2026 8:24:04 AM,N,O,33891,6119,302.7,320,0,0,0,0,0
7/1/2026 8:24:05 AM,N,O,33892,6119,302.7,320,0,0,0,0,0
7/1/2026 8:24:08 AM,N,O,33893,6119,302.7,320,0,0,0,0,0
7/1/2026 8:24:09 AM,N,O,33894,6120,302.7,320,0,0,0,0,0
7/1/2026 8:24:10 AM,N,O,33895,6120,302.7,320,0,0,0,0,0
7/1/2026 8:24:12 AM,N,O,33896,6120,302.7,320,0,0,0,0,0
7/1/2026 8:24:13 AM,N,O,33897,6120,302.7,320,0,0,0,0,0
7/1/2026 8:24:15 AM,N,O,33898,6120,302.7,320,0,0,0,0,0
7/1/2026 8:24:16 AM,N,O,33901,6120,302.7,320,0,0,0,0,0
7/1/2026 8:24:19 AM,N,O,33902,6120,302.7,320,0,0,0,0,0
7/1/2026 8:24:22 AM,N,O,33904,6120,302.7,320,0,0,0,0,0
7/1/2026 8:24:23 AM,N,O,33923,6121,302.7,320,0,0,0,0,0
7/1/2026 8:24:24 AM,N,O,33935,6121,302.7,320,0,0,0,0,0
7/1/2026 8:24:25 AM,N,O,33936,6121,302.7,320,0,0,0,0,0
7/1/2026 8:24:26 AM,N,O,33938,6121,302.7,320,0,0,0,0,0
7/1/2026 8:24:28 AM,N,O,33939,6121,302.7,320,0,0,0,0,0
7/1/2026 8:24:36 AM,N,O,33942,6121,302.7,320,0,0,0,0,0
7/1/2026 8:24:37 AM,N,O,33935,6130,302.7,320,0,0,0,0,0
7/1/2026 8:24:38 AM,N,O,33936,6130,302.7,320,0,0,0,0,0
7/1/2026 8:24:40 AM,N,O,33937,6130,302.7,320,0,0,0,0,0
7/1/2026 8:24:43 AM,N,O,33939,6130,302.7,320,0,0,0,0,0
7/1/2026 8:24:46 AM,N,O,33940,6130,302.7,320,0,0,0,0,0
7/1/2026 8:24:47 AM,N,O,33942,6130,302.7,320,0,0,0,0,0
7/1/2026 8:24:48 AM,N,O,33943,6130,302.7,320,0,0,0,0,0
7/1/2026 8:24:50 AM,N,O,33943,6131,302.7,320,0,0,0,0,0
7/1/2026 8:24:51 AM,N,O,33962,6132,302.7,320,0,0,0,0,0
7/1/2026 8:24:53 AM,N,O,33961,6133,302.7,320,0,0,0,0,0
7/1/2026 8:24:55 AM,N,O,33964,6133,302.7,320,0,0,0,0,0
7/1/2026 8:24:56 AM,N,O,33966,6133,302.7,320,0,0,0,0,0
7/1/2026 8:24:57 AM,N,O,33966,6134,302.7,320,0,0,0,0,0
7/1/2026 8:25:00 AM,N,O,33967,6134,302.7,320,0,0,0,0,0
7/1/2026 8:25:02 AM,N,O,33969,6134,302.7,320,0,0,0,0,0
7/1/2026 8:25:03 AM,N,O,33970,6134,302.7,320,0,0,0,0,0
7/1/2026 8:25:04 AM,N,O,33973,6134,302.7,320,0,0,0,0,0
7/1/2026 8:25:05 AM,N,O,33976,6134,302.7,320,0,0,0,0,0
7/1/2026 8:25:06 AM,N,O,33977,6134,302.7,320,0,0,0,0,0
7/1/2026 8:25:07 AM,N,O,33977,6135,302.7,320,0,0,0,0,0
7/1/2026 8:25:08 AM,N,O,33978,6135,302.7,320,0,0,0,0,0
7/1/2026 8:25:15 AM,N,O,33979,6135,302.7,320,0,0,0,0,0
7/1/2026 8:25:17 AM,N,O,33980,6135,302.7,320,0,0,0,0,0
7/1/2026 8:25:18 AM,N,O,33977,6138,302.7,320,0,0,0,0,0
7/1/2026 8:25:19 AM,N,O,33977,6139,302.7,320,0,0,0,0,0
7/1/2026 8:25:22 AM,N,O,33989,6139,302.7,320,0,0,0,0,0
7/1/2026 8:25:23 AM,N,O,33992,6139,302.7,320,0,0,0,0,0
7/1/2026 8:25:24 AM,N,O,33994,6139,302.7,320,0,0,0,0,0
7/1/2026 8:25:25 AM,N,O,33993,6140,302.7,320,0,0,0,0,0
7/1/2026 8:25:27 AM,N,O,33994,6140,302.7,320,0,0,0,0,0
7/1/2026 8:25:28 AM,N,O,33993,6141,302.7,320,0,0,0,0,0
7/1/2026 8:25:31 AM,N,O,33994,6141,302.7,320,0,0,0,0,0
7/1/2026 8:25:32 AM,N,O,33995,6141,302.7,320,0,0,0,0,0
7/1/2026 8:25:35 AM,N,O,33997,6141,302.7,320,0,0,0,0,0
7/1/2026 8:25:36 AM,N,O,33996,6143,302.7,320,0,0,0,0,0
7/1/2026 8:25:37 AM,N,O,33997,6143,302.7,320,0,0,0,0,0
7/1/2026 8:25:41 AM,N,O,33998,6143,302.7,320,0,0,0,0,0
7/1/2026 8:25:43 AM,N,O,33999,6143,302.7,320,0,0,0,0,0
7/1/2026 8:25:44 AM,N,O,34001,6143,302.7,320,0,0,0,0,0
7/1/2026 8:25:53 AM,N,O,34002,6143,302.7,320,0,0,0,0,0
7/1/2026 8:25:54 AM,N,O,34004,6143,302.7,320,0,0,0,0,0
7/1/2026 8:25:56 AM,N,O,34005,6143,302.7,320,0,0,0,0,0
7/1/2026 8:25:57 AM,N,O,33977,6173,302.7,320,0,0,0,0,0
7/1/2026 8:25:59 AM,N,O,33978,6173,302.7,320,0,0,0,0,0
7/1/2026 8:26:01 AM,N,O,33977,6175,302.7,320,0,0,0,0,0
7/1/2026 8:26:03 AM,N,O,33980,6175,302.7,320,0,0,0,0,0
7/1/2026 8:26:04 AM,N,O,33982,6175,302.7,320,0,0,0,0,0
7/1/2026 8:26:06 AM,N,O,33983,6175,302.7,320,0,0,0,0,0
7/1/2026 8:26:07 AM,N,O,33984,6175,302.7,320,0,0,0,0,0
7/1/2026 8:26:13 AM,N,O,33984,6176,302.7,320,0,0,0,0,0
7/1/2026 8:26:14 AM,N,O,33986,6176,302.7,320,0,0,0,0,0
7/1/2026 8:26:16 AM,N,O,33987,6176,302.7,320,0,0,0,0,0
7/1/2026 8:26:17 AM,N,O,34461,6361,302.7,320,0,0,0,0,0
7/1/2026 8:26:18 AM,N,O,34463,6361,302.7,320,0,0,0,0,0
7/1/2026 8:26:20 AM,N,O,34462,6362,302.7,320,0,0,0,0,0
7/1/2026 8:26:21 AM,N,O,34440,6384,302.7,320,0,0,0,0,0
7/1/2026 8:26:23 AM,N,O,34444,6384,302.7,320,0,0,0,0,0
7/1/2026 8:26:26 AM,N,O,34439,6389,302.7,320,0,0,0,0,0
